timestamp,raw_gesture,stable_gesture,command,throttle,vx,vy,vz,yaw_rate,altitude,fps
1776435978.474,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.6
1776435978.490,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.5
1776435978.505,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.5
1776435978.521,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.5
1776435978.537,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.5
1776435978.553,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.6
1776435978.568,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.6
1776435978.583,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.8
1776435978.599,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.9
1776435978.615,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.9
1776435978.630,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.9
1776435978.646,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.0
1776435978.662,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.0
1776435978.677,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.1
1776435978.693,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.1
1776435978.707,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.3
1776435978.723,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.2
1776435978.738,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.2
1776435978.755,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.1
1776435978.771,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.1
1776435978.786,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.2
1776435978.802,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.1
1776435978.818,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.0
1776435978.834,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,63.9
1776435978.848,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.1
1776435978.865,No Hand,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.17,64.1
1776435978.880,No Hand,NONE,HOVER,1.00,0.99,0.00,0.00,0.0,15.17,64.1
1776435978.895,No Hand,NONE,HOVER,1.00,0.97,0.00,0.00,0.0,15.17,64.0
1776435978.910,No Hand,NONE,HOVER,1.00,0.96,0.00,0.00,0.0,15.17,64.2
1776435978.925,No Hand,NONE,HOVER,1.00,0.94,0.00,0.00,0.0,15.17,64.2
1776435978.941,No Hand,NONE,HOVER,1.00,0.93,0.00,0.00,0.0,15.17,64.3
1776435978.956,No Hand,NONE,HOVER,1.00,0.92,0.00,0.00,0.0,15.17,64.4
1776435978.971,No Hand,NONE,HOVER,1.00,0.90,0.00,0.00,0.0,15.16,64.5
1776435978.988,No Hand,NONE,HOVER,1.00,0.89,0.00,0.00,0.0,15.16,64.4
1776435979.003,No Hand,NONE,HOVER,1.00,0.87,0.00,0.00,0.0,15.16,64.4
1776435979.019,No Hand,NONE,HOVER,1.00,0.86,0.00,0.00,0.0,15.16,64.5
1776435979.034,No Hand,NONE,HOVER,1.00,0.85,0.00,0.00,0.0,15.16,64.5
1776435979.050,No Hand,NONE,HOVER,1.00,0.83,0.00,0.00,0.0,15.16,64.4
1776435979.066,No Hand,NONE,HOVER,1.00,0.82,0.00,0.00,0.0,15.16,64.4
1776435979.081,No Hand,NONE,HOVER,1.00,0.80,0.00,0.00,0.0,15.16,64.5
1776435979.097,No Hand,NONE,HOVER,1.00,0.79,0.00,0.00,0.0,15.16,64.4
1776435979.112,No Hand,NONE,HOVER,1.00,0.78,0.00,0.00,0.0,15.16,64.5
1776435979.128,No Hand,NONE,HOVER,1.00,0.76,0.00,0.00,0.0,15.16,64.5
1776435979.144,No Hand,NONE,HOVER,1.00,0.75,0.00,0.00,0.0,15.16,64.2
1776435979.159,No Hand,NONE,HOVER,1.00,0.73,0.00,0.00,0.0,15.16,64.4
1776435979.176,No Hand,NONE,HOVER,1.00,0.72,0.00,0.00,0.0,15.16,64.1
1776435979.191,No Hand,NONE,HOVER,1.00,0.71,0.00,0.00,0.0,15.16,64.2
1776435979.206,No Hand,NONE,HOVER,1.00,0.69,0.00,0.00,0.0,15.16,64.2
1776435979.222,No Hand,NONE,HOVER,1.00,0.68,0.00,0.00,0.0,15.16,64.2
1776435979.237,No Hand,NONE,HOVER,1.00,0.66,0.00,0.00,0.0,15.16,64.4
1776435979.253,No Hand,NONE,HOVER,1.00,0.65,0.00,0.00,0.0,15.16,64.2
1776435979.268,No Hand,NONE,HOVER,1.00,0.64,0.00,0.00,0.0,15.16,64.4
1776435979.284,No Hand,NONE,HOVER,1.00,0.62,0.00,0.00,0.0,15.16,64.5
1776435979.300,No Hand,NONE,HOVER,1.00,0.61,0.00,0.00,0.0,15.16,64.5
1776435979.315,No Hand,NONE,HOVER,1.00,0.59,0.00,0.00,0.0,15.16,64.4
1776435979.330,No Hand,NONE,HOVER,1.00,0.58,0.00,0.00,0.0,15.16,64.4
1776435979.346,No Hand,NONE,HOVER,1.00,0.57,0.00,0.00,0.0,15.16,64.5
1776435979.362,No Hand,NONE,HOVER,1.00,0.55,0.00,0.00,0.0,15.16,64.4
1776435979.376,No Hand,NONE,HOVER,1.00,0.54,0.00,0.00,0.0,15.16,64.5
1776435979.392,No Hand,NONE,HOVER,1.00,0.53,0.00,0.00,0.0,15.16,64.4
1776435979.408,No Hand,NONE,HOVER,1.00,0.51,0.00,0.00,0.0,15.16,64.3
1776435979.423,No Hand,NONE,HOVER,1.00,0.50,0.00,0.00,0.0,15.16,64.4
1776435979.440,No Hand,NONE,HOVER,1.00,0.48,0.00,0.00,0.0,15.17,64.1
1776435979.456,No Hand,NONE,HOVER,1.00,0.47,0.00,0.00,0.0,15.17,64.2
1776435979.471,No Hand,NONE,HOVER,1.00,0.45,0.00,0.00,0.0,15.17,64.2
1776435979.486,No Hand,NONE,HOVER,1.00,0.44,0.00,0.00,0.0,15.17,64.2
1776435979.502,No Hand,NONE,HOVER,1.00,0.43,0.00,0.00,0.0,15.17,64.2
1776435979.518,No Hand,NONE,HOVER,1.00,0.41,0.00,0.00,0.0,15.17,64.2
1776435979.534,No Hand,NONE,HOVER,1.00,0.40,0.00,0.00,0.0,15.17,64.2
1776435979.550,No Hand,NONE,HOVER,1.00,0.38,0.00,0.00,0.0,15.17,64.1
1776435979.564,No Hand,NONE,HOVER,1.00,0.37,0.00,0.00,0.0,15.17,64.4
1776435979.580,No Hand,NONE,HOVER,1.00,0.36,0.00,0.00,0.0,15.17,64.2
1776435979.596,No Hand,NONE,HOVER,1.00,0.34,0.00,0.00,0.0,15.17,64.3
1776435979.611,No Hand,NONE,HOVER,1.00,0.33,0.00,0.00,0.0,15.17,64.4
1776435979.626,No Hand,NONE,HOVER,1.00,0.31,0.00,0.00,0.0,15.17,64.4
1776435979.642,No Hand,NONE,HOVER,1.00,0.30,0.00,0.00,0.0,15.17,64.5
1776435979.656,No Hand,NONE,HOVER,1.00,0.29,0.00,0.00,0.0,15.17,64.6
1776435979.672,No Hand,NONE,HOVER,1.00,0.27,0.00,0.00,0.0,15.17,64.5
1776435979.688,No Hand,NONE,HOVER,1.00,0.26,0.00,0.00,0.0,15.17,64.6
1776435979.703,No Hand,NONE,HOVER,1.00,0.25,0.00,0.00,0.0,15.17,64.6
1776435979.718,No Hand,NONE,HOVER,1.00,0.23,0.00,0.00,0.0,15.17,64.6
1776435979.734,No Hand,NONE,HOVER,1.00,0.22,0.00,0.00,0.0,15.17,64.5
1776435979.750,No Hand,NONE,HOVER,1.00,0.21,0.00,0.00,0.0,15.17,64.5
1776435979.765,No Hand,NONE,HOVER,1.00,0.20,0.00,0.00,0.0,15.17,64.5
1776435979.781,No Hand,NONE,HOVER,1.00,0.18,0.00,0.00,0.0,15.17,64.5
1776435979.796,No Hand,NONE,HOVER,1.00,0.17,0.00,0.00,0.0,15.17,64.4
1776435979.811,No Hand,NONE,HOVER,1.00,0.16,0.00,0.00,0.0,15.17,64.5
1776435979.826,No Hand,NONE,HOVER,1.00,0.15,0.00,0.00,0.0,15.17,64.6
1776435979.843,No Hand,NONE,HOVER,1.00,0.14,0.00,0.00,0.0,15.17,64.4
1776435979.858,No Hand,NONE,HOVER,1.00,0.14,0.00,0.00,0.0,15.17,64.5
1776435979.874,No Hand,NONE,HOVER,1.00,0.13,0.00,0.00,0.0,15.17,64.4
1776435979.890,No Hand,NONE,HOVER,1.00,0.12,0.00,0.00,0.0,15.17,64.3
1776435979.905,No Hand,NONE,HOVER,1.00,0.11,0.00,0.00,0.0,15.17,64.7
1776435979.921,No Hand,NONE,HOVER,1.00,0.10,0.00,0.00,0.0,15.17,64.6
1776435979.936,No Hand,NONE,HOVER,1.00,0.10,0.00,0.00,0.0,15.17,64.6
1776435979.952,No Hand,NONE,HOVER,1.00,0.09,0.00,0.00,0.0,15.18,64.5
1776435979.967,No Hand,NONE,HOVER,1.00,0.08,0.00,0.00,0.0,15.18,64.6
1776435979.982,No Hand,NONE,HOVER,1.00,0.08,0.00,0.00,0.0,15.18,64.7
1776435979.998,No Hand,NONE,HOVER,1.00,0.07,0.00,0.00,0.0,15.18,64.7
1776435980.013,No Hand,NONE,HOVER,1.00,0.07,0.00,0.00,0.0,15.18,64.8
1776435980.028,No Hand,NONE,HOVER,1.00,0.06,0.00,0.00,0.0,15.18,64.7
1776435980.044,No Hand,NONE,HOVER,1.00,0.06,0.00,0.00,0.0,15.18,64.7
1776435980.060,No Hand,NONE,HOVER,1.00,0.05,0.00,0.00,0.0,15.18,64.7
1776435980.076,No Hand,NONE,HOVER,1.00,0.05,0.00,0.00,0.0,15.18,64.6
1776435980.091,No Hand,NONE,HOVER,1.00,0.04,0.00,0.00,0.0,15.18,64.6
1776435980.106,No Hand,NONE,HOVER,1.00,0.04,0.00,0.00,0.0,15.18,64.7
1776435980.122,No Hand,NONE,HOVER,1.00,0.03,0.00,0.00,0.0,15.18,64.4
1776435980.137,No Hand,NONE,HOVER,1.00,0.03,0.00,0.00,0.0,15.18,64.6
1776435980.152,No Hand,NONE,HOVER,1.00,0.02,0.00,0.00,0.0,15.18,64.7
1776435980.168,No Hand,NONE,HOVER,1.00,0.02,0.00,0.00,0.0,15.18,64.6
1776435980.184,No Hand,NONE,HOVER,1.00,0.01,0.00,0.00,0.0,15.18,64.5
1776435980.200,No Hand,NONE,HOVER,1.00,0.01,0.00,0.00,0.0,15.18,64.5
1776435980.214,No Hand,NONE,HOVER,1.00,0.01,0.00,0.00,0.0,15.18,64.7
1776435980.230,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.18,64.7
1776435980.245,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.18,64.6
1776435980.260,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.18,64.7
1776435980.276,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.6
1776435980.291,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.6
1776435980.307,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.7
1776435980.323,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.6
1776435980.338,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.8
1776435980.354,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.8
1776435980.370,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.6
1776435980.385,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.6
1776435980.402,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435980.417,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435980.434,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435980.448,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435980.464,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435980.480,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.496,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435980.512,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435980.527,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435980.543,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.557,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435980.573,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.588,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435980.604,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435980.620,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435980.635,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.651,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.667,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435980.682,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.697,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.712,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435980.728,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435980.745,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435980.760,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435980.777,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,63.9
1776435980.793,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,63.9
1776435980.808,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,63.8
1776435980.823,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435980.839,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435980.855,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,63.9
1776435980.870,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435980.887,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435980.902,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435980.917,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435980.933,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435980.947,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.963,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435980.978,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435980.995,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.010,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435981.025,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.041,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.056,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.072,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.088,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.104,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.120,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.135,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.150,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.167,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435981.182,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435981.198,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,63.9
1776435981.213,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.228,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.244,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.259,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435981.275,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435981.291,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.306,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.321,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435981.337,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.352,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435981.368,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435981.383,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435981.399,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435981.415,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.430,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435981.445,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.461,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435981.477,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.493,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.508,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.523,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.540,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.555,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.571,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.587,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.603,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.618,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.634,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.649,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.664,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435981.680,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.696,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.711,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.726,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.742,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.757,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.774,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.788,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.804,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.820,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.835,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.850,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.866,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.882,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435981.898,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.913,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.929,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435981.944,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.960,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.976,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435981.992,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435982.007,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.022,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.037,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435982.053,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.068,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.085,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435982.101,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.117,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.132,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.148,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.164,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.180,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435982.196,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435982.211,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435982.226,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435982.241,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.258,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435982.273,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435982.288,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.303,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.319,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435982.334,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.350,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.365,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.380,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.396,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435982.412,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.427,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.444,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.458,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435982.475,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.491,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435982.507,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435982.522,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435982.537,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.0
1776435982.552,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.568,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.583,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.598,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.614,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435982.631,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435982.646,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.4
1776435982.661,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.677,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.692,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.707,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.722,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.7
1776435982.738,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.6
1776435982.754,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.768,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.6
1776435982.785,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.5
1776435982.801,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.817,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.3
1776435982.834,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
1776435982.848,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.864,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.2
1776435982.881,No Hand,NONE,HOVER,1.00,0.00,0.00,0.00,0.0,15.19,64.1
